customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk
CUST_1002,40,Female,Germany,90.38,7,255,1,Beauty,63.4,2020-07-21,92,0.1
CUST_9397,26,Female,India,68.12,13,125,0,Fashion,49.1,2024-07-24,2,0.1
CUST_6951,75,Male,Canada,239.28,11,45,0,Electronics,17.8,2024-07-02,40,0.06
CUST_6626,76,Male,Germany,61.1,13,173,0,Fashion,20.8,2021-08-20,18,0.48
CUST_8739,46,Male,USA,24.03,3,298,0,Beauty,42.9,2020-08-10,82,0.41
CUST_7003,33,Male,China,235.27,14,20,0,Electronics,70.2,2025-05-17,2,0.5
CUST_3890,71,Male,Germany,114.05,12,254,0,Electronics,,2021-03-17,47,0.32
CUST_7239,63,Female,Brazil,138.96,15,164,0,Home,22.2,2024-03-07,49,0.58
CUST_9026,39,Female,Germany,170.56,16,267,0,Electronics,,2022-01-08,23,0.22
CUST_4306,25,Male,Japan,138.03,13,100,0,Beauty,59.2,2025-02-17,47,0.3
CUST_1897,76,Other,France,129.68,10,148,0,Sports,89.3,2023-10-09,79,0.08
CUST_1670,37,Female,Canada,25.34,11,140,0,Sports,87.6,2023-12-23,89,0.21
CUST_8291,68,Other,India,175.53,8,32,0,Electronics,81.7,2020-09-29,45,0.22
CUST_2505,31,Female,USA,73.47,11,235,0,Sports,51.7,2021-01-27,82,0.13
CUST_7460,56,Female,Canada,319.02,11,197,0,Beauty,6.5,2020-07-08,21,0.09
CUST_6167,54,Male,UK,302.5,13,234,0,Home,33.4,2025-02-05,47,0.32
CUST_6255,67,Male,Canada,94.85,10,331,0,Fashion,62.2,2023-08-20,32,0.18
CUST_1249,51,Male,Brazil,303.3,8,119,0,Fashion,63.8,2023-08-31,19,0.55
CUST_7457,28,Female,Canada,98.7,9,157,0,Beauty,84.9,2022-04-15,18,0.48
CUST_2892,71,Male,UK,,4,36,0,Home,37.9,2022-04-03,24,0.19
CUST_4439,57,Female,Germany,107.48,15,337,0,Beauty,93.7,2020-12-25,47,0.17
CUST_3854,50,Male,Japan,57.95,11,143,0,Electronics,16.3,2022-03-30,30,0.18
CUST_4792,48,Female,Germany,107.19,14,44,0,Home,5.0,2023-10-07,93,0.17
CUST_6330,76,Male,Germany,67.3,6,198,0,Sports,17.7,2021-09-19,85,0.43
CUST_8871,71,Male,UK,89.55,10,237,0,Electronics,,2021-02-01,21,0.22
CUST_9235,61,Male,Australia,256.4,9,128,0,Sports,82.3,2021-03-29,48,0.21
CUST_4612,51,Male,India,122.47,7,180,0,Electronics,15.4,2025-04-19,66,0.21
CUST_3618,67,Male,UK,199.79,8,27,0,Electronics,54.8,2024-01-18,45,0.08
CUST_5678,24,Female,Germany,,8,299,0,Electronics,77.7,2022-05-18,1,0.48
CUST_4163,75,Male,Canada,122.54,17,66,0,Electronics,3.5,2020-08-14,22,0.53
CUST_3942,66,Male,India,155.55,15,241,0,Home,,2024-07-06,56,0.53
CUST_9411,71,Female,USA,31.85,10,362,0,Home,49.1,2024-02-14,40,0.26
CUST_2925,79,Male,China,54.87,20,243,0,Electronics,18.3,2021-11-19,38,0.27
CUST_3972,40,Other,USA,173.18,7,166,0,Beauty,45.1,2021-03-10,19,0.32
CUST_1990,63,Other,Brazil,120.33,14,265,0,Electronics,4.4,2022-07-26,19,0.17
CUST_2812,73,Male,Germany,36.41,10,50,0,Electronics,97.7,2022-04-27,66,0.5
CUST_9995,24,Male,Canada,175.24,10,108,0,Beauty,,2023-11-07,93,0.51
CUST_1489,71,Male,Australia,,6,334,0,Beauty,68.7,2024-11-27,87,0.4
CUST_6876,42,Female,Japan,19.96,9,133,0,Electronics,51.0,2023-10-22,47,0.25
CUST_4645,78,Female,Japan,162.34,10,166,0,Fashion,82.5,2021-06-16,58,0.33
CUST_8081,20,Female,India,152.9,6,79,0,Fashion,83.3,2023-01-12,57,0.39
CUST_3891,76,Female,Australia,222.65,10,337,0,Beauty,15.9,2023-01-30,48,0.39
CUST_4516,55,Male,China,169.27,18,98,0,Electronics,76.8,2020-12-20,91,0.28
CUST_4340,37,Female,USA,261.12,11,152,0,Sports,56.7,2024-04-24,45,0.21
CUST_7410,51,Female,China,51.96,13,288,0,Sports,,2025-06-02,87,0.27
CUST_1053,66,Female,France,72.36,5,82,0,Electronics,91.9,2021-01-15,92,0.19
CUST_3575,61,Female,USA,232.55,13,101,0,Electronics,33.5,2022-05-24,28,0.12
CUST_1615,61,Female,USA,63.73,13,330,0,Electronics,57.1,2021-08-27,60,0.1
CUST_6944,47,Male,USA,380.3,7,230,0,Sports,78.7,2023-09-30,5,0.11
CUST_8404,34,Male,Canada,26.36,11,251,0,Sports,98.7,2022-05-14,18,0.32
CUST_1954,76,Female,UK,25.22,16,357,0,Beauty,61.3,2022-07-11,94,0.47
CUST_2629,27,Male,Canada,40.03,6,320,0,Home,72.1,2020-12-13,88,0.12
CUST_7859,52,Other,Japan,99.67,16,24,0,Beauty,84.6,2023-03-11,37,0.42
CUST_9841,37,Male,Canada,194.41,10,56,0,Beauty,75.1,2024-03-04,80,0.42
CUST_4278,35,Female,China,135.45,7,301,0,Fashion,94.2,2024-05-03,93,0.24
CUST_6455,62,Female,Canada,127.31,7,99,0,Beauty,23.0,2021-09-03,94,0.33
CUST_4801,61,Male,UK,85.82,12,118,0,Beauty,90.8,2024-02-01,25,0.22
CUST_3561,44,Other,India,28.06,15,150,0,Beauty,20.7,2021-09-30,38,0.14
CUST_7539,76,Female,Australia,33.53,7,79,0,Beauty,,2023-09-14,1,0.17
CUST_1370,79,Female,India,23.41,9,330,0,Home,52.3,2023-04-19,40,0.5
CUST_1857,76,Male,France,,10,149,0,Fashion,83.1,2022-04-01,55,0.14
CUST_5886,66,Male,Japan,43.17,5,358,0,Sports,39.9,2023-06-30,95,0.2
CUST_8485,53,Male,France,99.72,11,125,0,Electronics,14.3,2021-01-24,39,0.18
CUST_1383,40,Male,France,75.8,6,288,0,Sports,70.7,2024-05-03,95,0.12
CUST_5334,49,Female,Australia,56.08,10,40,0,Fashion,60.7,2024-11-16,97,0.3
CUST_5290,27,Other,Australia,79.84,6,189,0,Beauty,82.7,2025-01-18,76,0.1
CUST_3725,28,Female,UK,88.5,7,62,0,Sports,75.9,2024-12-01,25,0.51
CUST_7204,55,Female,UK,31.47,3,204,0,Beauty,89.5,2022-09-07,23,0.24
CUST_7111,23,Female,India,73.43,10,340,0,Home,,2022-10-05,43,0.47
CUST_5251,76,Female,UK,52.79,12,203,0,Home,68.6,2020-08-27,48,0.75
CUST_1922,58,Female,UK,51.5,8,178,0,Fashion,46.6,2021-02-24,92,0.45
CUST_3915,79,Female,Brazil,96.42,13,345,0,Sports,2.0,2023-11-14,97,0.08
CUST_8957,64,Female,Germany,192.83,10,320,0,Home,30.8,2024-05-11,38,0.28
CUST_4046,51,Male,India,97.72,13,104,0,Fashion,72.8,2024-02-28,90,0.34
CUST_2230,53,Male,Australia,366.02,7,312,0,Fashion,6.0,2024-06-25,24,0.38
CUST_8647,54,Female,India,107.12,12,85,0,Fashion,,2022-06-15,5,0.53
CUST_5933,34,Female,Australia,189.15,13,327,0,Sports,51.6,2024-02-09,60,0.38
CUST_4940,57,Female,Canada,39.23,11,250,0,Sports,86.8,2022-05-24,17,0.46
CUST_7483,57,Other,Germany,42.15,7,337,0,Fashion,66.0,2021-02-09,37,0.13
CUST_1203,71,Male,Brazil,100.72,9,3,0,Electronics,79.8,2022-12-25,15,0.29
CUST_1160,29,Female,Brazil,59.66,8,320,0,Sports,17.2,2022-10-06,66,0.38
CUST_9960,38,Male,China,178.8,13,183,0,Sports,17.3,2025-04-22,98,0.12
CUST_4748,57,Female,Japan,125.67,8,180,0,Electronics,21.1,2021-01-31,20,0.13
CUST_7718,36,Female,Australia,97.28,8,299,0,Sports,33.3,2024-03-28,30,0.57
CUST_3581,20,Male,Japan,85.17,5,15,0,Sports,90.4,2021-01-20,16,0.17
CUST_2093,35,Female,Canada,104.06,8,93,0,Home,77.4,2024-03-23,44,0.25
CUST_5500,70,Female,Brazil,69.3,7,278,0,Electronics,36.5,2021-03-22,59,0.15
CUST_9799,68,Male,Canada,51.8,9,155,0,Home,91.8,2021-10-31,4,0.3
CUST_6710,36,Female,France,140.45,4,356,0,Electronics,77.9,2023-08-01,31,0.24
CUST_3875,64,Female,Germany,50.67,12,15,0,Electronics,65.6,2022-06-01,26,0.11
CUST_4191,23,Other,China,110.33,17,40,0,Electronics,43.7,2021-05-17,41,0.15
CUST_2837,33,Male,Canada,297.56,7,136,0,Sports,65.2,2024-09-13,76,0.2
CUST_1689,25,Male,China,214.44,9,257,0,Fashion,59.3,2024-01-30,2,0.16
CUST_4759,65,Female,Germany,61.71,12,42,0,Beauty,,2023-09-21,8,0.45
CUST_3103,35,Male,India,72.1,3,65,0,Fashion,22.6,2023-08-29,78,0.19
CUST_1365,69,Other,Canada,243.96,10,351,0,Sports,88.6,2023-11-02,24,0.12
CUST_9092,65,Male,UK,,10,207,0,Sports,59.2,2024-03-27,40,0.45
CUST_5172,60,Female,USA,199.58,9,244,0,Beauty,80.7,2023-12-07,25,0.09
CUST_7033,56,Female,Brazil,94.9,12,242,0,Sports,34.7,2024-01-27,62,0.55
CUST_3378,66,Male,Brazil,118.84,8,76,0,Electronics,39.2,2024-08-03,58,0.26
CUST_2205,66,Male,Brazil,91.05,9,218,0,Home,93.7,2020-07-28,71,0.06
CUST_5988,29,Female,India,102.18,15,222,0,Home,62.2,2023-05-02,32,0.11
CUST_6669,62,Female,USA,249.68,10,352,0,Electronics,31.8,2025-03-08,87,0.4
CUST_3735,27,Male,Germany,16.01,5,20,0,Fashion,8.2,2024-04-06,46,0.24
CUST_9490,24,Other,India,145.89,8,146,0,Home,43.4,2022-05-21,26,0.09
CUST_1956,63,Male,Brazil,103.69,12,312,0,Electronics,84.9,2025-02-26,42,0.21
CUST_7623,72,Male,Brazil,201.13,13,76,0,Fashion,25.1,2024-09-24,7,0.57
CUST_2474,18,Female,Japan,110.59,8,315,0,Home,86.0,2020-12-17,56,0.13
CUST_5460,66,Male,China,137.89,6,354,0,Electronics,16.2,2024-11-15,47,0.43
CUST_8002,53,Other,China,90.5,4,34,0,Home,13.0,2021-01-15,50,0.23
CUST_7396,38,Male,Japan,,8,125,0,Home,60.6,2022-12-21,45,0.25
CUST_3828,54,Male,France,47.31,9,322,0,Home,80.5,2025-05-16,68,0.29
CUST_3850,69,Male,Japan,158.9,10,231,0,Beauty,78.0,2022-10-06,44,0.35
CUST_3964,41,Female,China,145.16,11,86,0,Fashion,54.4,2021-08-14,25,0.37
CUST_5594,72,Female,Brazil,59.16,8,303,0,Home,63.9,2025-04-18,52,0.11
CUST_7644,42,Female,UK,54.13,8,187,0,Electronics,25.8,2020-09-25,18,0.63
CUST_3850,24,Male,China,90.88,6,44,0,Beauty,55.1,2020-09-20,7,0.2
CUST_1165,59,Male,USA,68.23,12,330,0,Sports,20.8,2024-12-19,22,0.13
CUST_1919,34,Female,UK,,16,323,0,Sports,92.8,2025-03-21,4,0.18
CUST_9305,46,Male,India,117.11,11,347,0,Fashion,67.8,2025-02-24,29,0.3
CUST_4504,47,Female,China,53.46,10,71,0,Electronics,56.5,2021-05-14,88,0.1
CUST_1991,24,Male,Germany,148.62,10,215,0,Beauty,24.7,2023-11-08,40,0.32
CUST_7047,50,Female,Canada,70.15,13,97,0,Electronics,40.9,2022-09-21,52,0.43
CUST_4839,24,Male,Canada,87.71,16,270,0,Beauty,78.0,2022-10-08,60,0.16
CUST_2258,75,Female,USA,16.23,5,90,0,Beauty,23.9,2021-08-29,41,0.22
CUST_8609,41,Male,Australia,270.18,12,141,0,Sports,12.9,2021-05-15,76,0.45
CUST_9706,28,Male,Canada,64.5,9,116,0,Fashion,30.7,2021-08-29,73,0.07
CUST_5804,26,Male,USA,51.81,7,1,0,Fashion,79.4,2023-07-17,15,0.44
CUST_1067,29,Male,Australia,21.58,5,42,0,Electronics,88.3,2021-01-22,77,0.13
CUST_6660,52,Male,India,73.07,15,70,0,Beauty,41.4,2021-03-10,57,0.4
CUST_5478,21,Female,Australia,51.76,11,143,0,Beauty,78.1,2023-03-22,94,0.57
CUST_9210,53,Female,Germany,196.16,7,341,0,Home,33.2,2024-04-28,99,0.34
CUST_4521,45,Female,China,83.5,8,245,0,Fashion,50.9,2023-05-24,35,0.41
CUST_1572,74,Female,Canada,76.13,10,283,0,Beauty,2.0,2021-05-12,90,0.23
CUST_8082,30,Female,Brazil,62.46,4,326,0,Electronics,71.2,2022-12-19,19,0.71
CUST_8832,40,Male,Japan,46.73,7,213,0,Sports,71.9,2025-02-28,21,0.38
CUST_6395,36,Female,China,71.01,13,106,0,Sports,10.0,2021-04-11,85,0.27
CUST_3258,59,Male,India,205.29,15,262,0,Fashion,35.9,2020-08-25,13,0.26
CUST_7039,54,Female,India,42.99,9,293,0,Fashion,,2024-08-10,21,0.41
CUST_1650,56,Male,USA,50.51,11,175,0,Home,77.4,2021-03-13,88,0.58
CUST_6741,41,Male,France,32.41,15,106,0,Fashion,82.4,2024-04-22,26,0.18
CUST_7838,33,Female,Australia,69.69,11,85,0,Beauty,71.9,2022-04-17,56,0.33
CUST_3587,50,Male,Australia,131.15,9,226,0,Beauty,21.6,2021-06-12,31,0.27
CUST_8876,29,Female,USA,67.21,14,81,0,Beauty,35.6,2024-10-22,30,0.31
CUST_4262,51,Female,Japan,120.5,8,328,0,Beauty,24.7,2025-04-24,24,0.29
CUST_2338,24,Male,Brazil,229.79,11,240,0,Home,63.7,2020-09-26,96,0.33
CUST_5996,28,Male,India,87.24,8,1,0,Fashion,64.7,2023-12-12,30,0.38
CUST_6780,48,Female,China,77.49,8,250,0,Fashion,1.6,2022-05-14,26,0.17
CUST_3827,46,Female,Japan,136.62,5,41,0,Fashion,73.2,2022-08-30,82,0.25
CUST_6232,79,Male,Brazil,66.07,10,80,0,Home,23.0,2023-06-08,54,0.21
CUST_3217,30,Female,France,22.98,7,261,0,Home,80.1,2021-05-12,76,0.1
CUST_4539,48,Female,China,175.72,8,196,0,Beauty,83.3,2022-03-30,21,0.28
CUST_8845,19,Male,USA,120.9,6,247,0,Home,79.7,2024-05-09,23,0.26
CUST_5383,56,Male,China,131.74,14,329,0,Home,,2023-11-30,28,0.1
CUST_3961,32,Female,Germany,238.99,9,295,0,Electronics,34.8,2021-03-06,81,0.2
CUST_4226,74,Male,France,213.81,9,35,0,Beauty,43.5,2021-08-02,79,0.15
CUST_7837,28,Female,USA,39.11,9,102,0,Beauty,52.7,2021-07-05,23,0.17
CUST_8031,51,Male,USA,77.22,11,302,0,Electronics,25.0,2023-08-14,59,0.51
CUST_4716,56,Female,USA,23.28,5,97,0,Fashion,93.2,2024-04-27,53,0.53
CUST_4414,21,Female,Canada,30.55,8,144,0,Electronics,50.4,2021-07-06,53,0.19
CUST_2448,28,Female,Japan,123.38,5,281,0,Electronics,7.3,2021-12-08,34,0.14
CUST_1570,46,Male,Brazil,295.88,11,126,0,Electronics,99.7,2021-08-20,92,0.08
CUST_3904,19,Male,Australia,131.28,8,303,0,Home,48.4,2021-08-05,68,0.44
CUST_3505,78,Female,India,26.29,13,282,0,Electronics,94.7,2022-07-25,12,0.46
CUST_1917,33,Male,India,15.34,6,301,0,Sports,39.0,2022-03-22,2,0.44
CUST_7982,56,Male,Germany,64.57,8,66,0,Electronics,22.5,2024-10-05,25,0.28
CUST_8427,30,Other,Germany,180.23,11,146,0,Fashion,73.7,2025-05-20,88,0.23
CUST_7336,54,Male,Germany,64.15,10,327,0,Fashion,43.2,2022-11-07,95,0.15
CUST_2678,34,Male,UK,108.73,10,80,0,Fashion,88.1,2022-12-06,68,0.25
CUST_1615,38,Male,Germany,79.17,11,252,0,Electronics,46.4,2021-10-17,44,0.05
CUST_8086,61,Female,India,33.23,13,241,0,Beauty,33.8,2022-05-19,34,0.32
CUST_5749,77,Female,France,33.66,6,64,0,Fashion,96.7,2024-10-29,6,0.11
CUST_4505,36,Male,Brazil,198.89,10,70,0,Electronics,83.0,2021-11-10,95,0.3
CUST_5529,24,Male,Germany,,5,35,0,Fashion,20.6,2023-04-12,39,0.5
CUST_2135,55,Male,France,97.87,12,66,0,Home,48.9,2025-01-03,50,0.47
CUST_9566,25,Female,UK,130.81,12,82,0,Home,11.3,2022-10-28,24,0.24
CUST_8226,30,Male,UK,115.12,13,169,0,Electronics,,2022-09-22,89,0.12
CUST_6162,54,Other,Australia,111.33,10,66,0,Fashion,85.3,2020-08-21,5,0.45
CUST_1206,19,Male,Canada,59.56,10,97,0,Fashion,93.2,2023-05-24,54,0.59
CUST_5875,58,Other,Canada,69.36,13,324,0,Sports,73.9,2020-09-16,54,0.33
CUST_2319,79,Male,China,54.96,10,292,0,Fashion,98.9,2024-04-17,10,0.22
CUST_2141,28,Female,Canada,57.59,8,249,0,Beauty,4.5,2022-07-27,82,0.18
CUST_5627,41,Male,China,78.8,16,301,0,Home,33.2,2024-08-08,93,0.39
CUST_8389,23,Male,Japan,101.92,8,207,0,Fashion,13.2,2023-11-17,75,0.22
CUST_3690,78,Female,Canada,222.26,10,311,0,Beauty,78.2,2024-12-22,94,0.37
CUST_8323,43,Female,UK,101.16,7,62,0,Electronics,89.0,2021-03-02,69,0.28
CUST_4255,24,Male,Australia,22.86,11,77,0,Home,44.7,2022-09-04,6,0.2
CUST_9281,74,Female,France,74.05,12,29,0,Electronics,82.9,2025-01-01,78,0.38
CUST_6213,56,Female,Germany,70.41,19,351,1,Fashion,84.8,2021-07-19,16,0.11
CUST_5108,36,Female,Canada,70.85,9,250,0,Electronics,14.0,2020-11-24,60,0.17
CUST_4020,23,Male,China,129.18,6,318,0,Home,,2023-05-07,14,0.35
CUST_2857,60,Female,France,57.8,10,114,0,Electronics,18.8,2023-11-04,33,0.18
CUST_9996,46,Female,USA,107.24,11,364,0,Electronics,67.0,2022-03-24,69,0.22
CUST_3789,60,Male,India,31.15,13,331,0,Electronics,38.7,2025-06-15,40,0.39
CUST_4875,56,Female,Canada,,9,218,0,Beauty,66.8,2025-03-19,78,0.28
CUST_8605,19,Male,India,159.96,8,153,0,Beauty,87.6,2023-04-11,40,0.32
CUST_9135,36,Male,Canada,240.59,10,220,0,Fashion,41.3,2025-03-04,9,0.13
CUST_7055,21,Female,USA,40.92,8,22,0,Electronics,97.2,2023-06-08,91,0.36
CUST_4882,75,Female,Germany,42.89,6,213,0,Beauty,40.9,2023-10-30,67,0.12
CUST_8175,23,Male,Japan,229.66,8,147,0,Home,21.4,2023-04-28,74,0.18
CUST_8129,66,Male,Brazil,137.12,9,357,0,Home,52.9,2025-03-26,48,0.43
CUST_6021,74,Other,France,100.64,7,301,0,Electronics,39.9,2021-11-29,75,0.06
CUST_5735,54,Male,France,111.44,10,207,0,Fashion,,2022-03-29,98,0.5
CUST_3387,78,Female,Germany,74.9,7,158,0,Beauty,2.3,2022-05-13,65,0.49
CUST_7582,45,Female,Australia,,15,306,0,Beauty,74.4,2023-05-13,10,0.32
CUST_6866,47,Male,UK,44.98,15,166,0,Beauty,93.3,2022-09-01,6,0.29
CUST_3566,24,Other,Canada,71.14,5,62,0,Fashion,44.0,2020-07-08,72,0.4
CUST_1975,26,Female,Brazil,95.07,6,324,0,Sports,6.5,2025-01-12,62,0.11
CUST_8212,42,Female,Australia,114.48,8,275,0,Beauty,74.1,2021-02-22,31,0.64
CUST_2262,50,Female,Brazil,60.18,10,22,0,Electronics,86.7,2020-11-16,6,0.35
CUST_6047,18,Female,UK,,7,223,0,Beauty,32.4,2024-10-31,95,0.21
CUST_8382,68,Female,India,198.29,10,200,0,Beauty,22.2,2024-12-06,34,0.64
CUST_7231,23,Female,Canada,59.55,8,282,0,Sports,33.7,2023-03-09,93,0.08
CUST_4327,35,Male,UK,289.65,7,346,0,Electronics,90.8,2020-12-27,67,0.14
CUST_6630,27,Male,France,190.82,10,335,0,Electronics,41.8,2025-05-29,62,0.17
CUST_3259,45,Male,France,135.72,11,214,0,Electronics,65.4,2023-07-10,86,0.51
CUST_2257,28,Male,Canada,45.16,9,264,0,Beauty,7.4,2022-01-27,12,0.31
CUST_1464,50,Male,Japan,68.41,9,228,0,Beauty,28.2,2025-01-27,38,0.45
CUST_4294,18,Female,Germany,190.06,6,226,0,Home,22.8,2021-02-22,83,0.38
CUST_7774,30,Female,Germany,229.33,8,326,0,Sports,6.3,2021-11-23,7,0.32
CUST_8431,54,Female,France,64.52,9,334,0,Electronics,12.1,2023-11-27,64,0.31
CUST_2230,37,Female,France,144.55,12,276,0,Electronics,41.7,2021-01-31,87,0.31
CUST_4805,18,Female,UK,129.09,12,229,0,Home,55.8,2025-04-01,77,0.13
CUST_7419,69,Female,USA,91.42,15,355,0,Beauty,31.2,2025-05-13,4,0.11
CUST_6750,20,Female,China,236.19,8,214,0,Home,,2022-08-31,21,0.57
CUST_4856,35,Male,Japan,85.85,14,156,0,Home,75.9,2024-07-08,78,0.47
CUST_4135,58,Other,Australia,84.89,7,12,0,Beauty,24.7,2024-03-04,36,0.32
CUST_7953,31,Female,China,18.61,6,196,0,Fashion,3.4,2021-08-09,7,0.09
CUST_7034,48,Male,UK,,10,110,0,Sports,25.7,2025-06-02,77,0.07
CUST_5589,44,Female,China,82.31,13,102,0,Fashion,92.1,2023-02-24,35,0.35
CUST_2546,34,Female,China,73.35,14,102,0,Fashion,1.8,2020-07-06,49,0.33
CUST_7065,72,Male,UK,50.51,10,169,0,Sports,12.9,2025-05-13,97,0.57
CUST_2094,63,Female,France,421.06,7,108,0,Fashion,,2021-08-09,11,0.12
CUST_3411,46,Male,France,242.95,12,125,0,Beauty,37.7,2022-05-02,89,0.25
CUST_3617,53,Male,Canada,149.75,9,234,0,Fashion,64.8,2024-12-26,24,0.26
CUST_9954,54,Other,China,96.33,11,147,0,Fashion,91.0,2020-07-28,22,0.22
CUST_5145,43,Female,Australia,17.1,13,170,0,Fashion,79.4,2021-03-24,43,0.35
CUST_3775,70,Female,UK,45.66,7,0,0,Beauty,25.1,2024-09-12,51,0.14
CUST_7628,34,Female,Australia,105.27,4,39,0,Home,63.5,2024-12-08,49,0.28
CUST_4155,39,Male,Brazil,35.44,9,236,0,Electronics,66.4,2023-06-03,22,0.2
CUST_4970,78,Female,Germany,124.07,8,6,0,Sports,9.1,2024-12-11,79,0.26
CUST_8972,42,Female,Canada,99.16,9,162,0,Sports,42.7,2025-01-28,18,0.17
CUST_9775,19,Other,Germany,101.58,5,289,0,Beauty,31.1,2020-09-07,44,0.41
CUST_6415,72,Male,Canada,240.68,13,324,0,Electronics,15.7,2023-06-08,32,0.01
CUST_5331,39,Female,Japan,59.66,13,156,0,Fashion,5.9,2023-07-15,58,0.3
CUST_2942,22,Other,UK,34.37,10,113,0,Sports,2.7,2022-11-11,56,0.28
CUST_7026,21,Female,Germany,43.74,10,111,0,Fashion,85.9,2021-11-10,74,0.16
CUST_9301,53,Other,Australia,,14,256,0,Beauty,,2024-06-08,9,0.3
CUST_1191,23,Male,UK,346.3,7,72,0,Beauty,49.3,2022-12-05,63,0.16
CUST_1861,69,Other,Australia,61.86,8,192,0,Beauty,29.2,2024-03-27,89,0.48
CUST_7711,38,Female,China,198.59,7,272,0,Home,16.6,2021-08-22,4,0.46
CUST_1649,30,Male,Germany,68.7,17,223,0,Beauty,26.1,2020-11-10,38,0.36
CUST_5134,71,Other,China,94.36,11,360,0,Fashion,17.0,2024-01-14,42,0.13
CUST_8587,54,Female,France,55.35,11,93,0,Home,75.8,2023-03-05,7,0.1
CUST_9828,72,Female,Brazil,170.49,11,206,0,Fashion,90.8,2023-06-11,42,0.21
CUST_2036,42,Female,Japan,25.96,6,169,0,Beauty,43.5,2025-03-11,60,0.47
CUST_5131,43,Male,Japan,73.91,12,155,0,Home,82.3,2022-03-17,90,0.11
CUST_3148,72,Female,Germany,192.16,9,243,0,Electronics,42.6,2020-08-13,20,0.24
CUST_6457,56,Female,India,46.65,13,2,0,Beauty,44.7,2021-04-09,63,0.36
CUST_7079,37,Male,Brazil,,11,219,0,Home,48.5,2023-09-21,21,0.36
CUST_3430,50,Male,USA,104.57,9,4,0,Home,82.0,2022-07-31,5,0.24
CUST_2879,31,Male,Canada,50.88,9,193,0,Home,93.6,2025-03-15,30,0.38
CUST_8542,73,Male,Japan,170.82,14,53,0,Sports,74.4,2021-01-19,63,0.12
CUST_3011,53,Female,UK,99.23,6,299,0,Home,88.8,2023-04-06,59,0.05
CUST_4373,34,Female,France,230.13,7,208,0,Electronics,64.3,2023-04-30,38,0.28
CUST_8357,38,Other,China,69.7,5,75,0,Beauty,83.9,2021-11-03,36,0.08
CUST_2289,63,Female,USA,126.95,8,217,0,Beauty,55.7,2023-05-08,38,0.57
CUST_2447,33,Male,UK,82.01,18,117,0,Beauty,,2024-01-16,23,0.41
CUST_4199,63,Other,Germany,47.49,14,279,0,Home,70.5,2024-07-23,23,0.37
CUST_7381,33,Female,Brazil,168.76,10,79,0,Beauty,74.9,2022-11-21,58,0.53
CUST_8522,73,Female,Japan,69.48,8,186,0,Electronics,23.4,2022-05-07,48,0.17
CUST_7059,37,Female,Canada,28.68,12,7,0,Sports,15.4,2025-04-23,6,0.27
CUST_4183,46,Other,USA,105.33,7,90,0,Electronics,65.3,2021-06-28,46,0.15
CUST_6462,45,Female,Japan,57.99,12,345,0,Sports,48.3,2020-11-11,87,0.28
CUST_4216,25,Male,India,38.81,7,350,0,Beauty,,2023-08-16,15,0.11
CUST_4136,41,Female,India,94.8,6,209,0,Fashion,14.7,2023-11-29,1,0.48
CUST_4318,20,Male,India,85.09,12,257,0,Sports,94.8,2023-09-18,92,0.28
CUST_3782,42,Male,France,61.27,9,40,0,Electronics,70.4,2020-12-05,74,0.03
CUST_8657,36,Male,China,101.04,10,214,0,Electronics,2.3,2024-02-21,33,0.48
CUST_5920,50,Male,Germany,91.81,6,183,0,Fashion,57.7,2024-08-05,24,0.07
CUST_7324,19,Male,UK,264.99,9,303,0,Sports,31.3,2023-04-29,70,0.45
CUST_7327,32,Male,Japan,189.59,13,240,0,Sports,27.5,2020-10-05,14,0.21
CUST_9417,39,Female,UK,132.96,14,105,0,Electronics,90.2,2022-04-03,96,0.42
CUST_1776,77,Female,UK,130.57,4,21,0,Sports,83.6,2020-08-20,83,0.67
CUST_6208,27,Other,Japan,114.08,9,352,0,Fashion,1.0,2023-08-22,70,0.55
CUST_1687,35,Male,China,87.98,17,244,0,Sports,18.2,2020-10-31,84,0.12
CUST_1529,39,Female,France,44.56,10,273,0,Sports,72.0,2025-03-09,89,0.43
CUST_6067,63,Other,France,47.26,10,78,0,Fashion,84.8,2021-08-31,84,0.09
CUST_9080,66,Male,Brazil,,11,322,0,Beauty,71.8,2023-11-27,38,0.18
CUST_6518,44,Female,Germany,162.77,12,303,0,Sports,52.5,2025-01-26,11,0.19
CUST_3153,30,Female,Brazil,73.71,15,22,0,Electronics,98.5,2020-09-08,63,0.09
CUST_7094,50,Male,China,91.43,11,110,0,Home,79.7,2021-07-07,32,0.23
CUST_7974,22,Female,UK,33.55,12,129,0,Electronics,46.8,2020-07-31,29,0.27
CUST_5774,43,Female,Germany,,7,361,0,Electronics,58.3,2023-04-29,30,0.38
CUST_8692,30,Male,Brazil,36.57,6,259,0,Beauty,4.5,2022-10-03,29,0.25
CUST_4103,44,Male,Brazil,99.67,12,153,0,Beauty,96.5,2020-07-05,86,0.33
CUST_3440,74,Male,India,67.94,13,18,0,Electronics,36.3,2024-06-10,11,0.29
CUST_5135,31,Male,France,77.73,10,48,0,Sports,,2022-05-01,49,0.04
CUST_8124,41,Female,Australia,161.85,7,73,0,Electronics,66.7,2024-10-11,84,0.14
